34650,Slavs and Tatars,NULL,NULL,2005,NULL
34660,"Gebrüder Thonet, Koritschan, Moravia (Czech Republic)",NULL,NULL,NULL,NULL
34671,The Beatles,NULL,NULL,1960,NULL
34673,Residents,4,NULL,1972,NULL
34674,Devo,4,NULL,1973,NULL
34692,Miao Xiaochun,24,2,1964,NULL
34699,Julius Shulman,4,2,1910,2009
34708,Sterling Ruby,45,2,1972,NULL
34714,Diango Hernandez,29,2,1970,NULL
34722,Ai Weiwei,24,2,1957,NULL
34723,Hai Bo,24,2,1962,NULL
34724,Hong Lei,24,2,1960,NULL
34725,Pierre Missey,43,NULL,NULL,NULL
34727,Mary Beth Edelson,4,1,1933,NULL
34728,Sheng Qi,24,2,1965,NULL
34729,Weng Fen,24,2,1961,NULL
34732,Zheng Guogu,24,2,1970,NULL
34734,Ercole Brini,59,2,1913,1989
34740,Philip Glass,4,NULL,1937,NULL
34742,Tino Sehgal,15,2,1976,NULL
34743,Jackson Mac Low,4,2,1922,2004
34764,Wardell Milan,4,2,1978,NULL
34782,Lida Abdul,1,1,1973,NULL
34784,Trisha Brown,4,1,1936,2017
34785,Jessica Mein,14,1,1975,NULL
34787,Leo Villareal,4,2,1967,NULL
34788,Kalup Linzy,4,2,1977,NULL
34789,George Bures Miller,20,2,1960,NULL
34790,Cabaret Voltaire,NULL,NULL,NULL,NULL
34791,Downtown Community TV Center,NULL,NULL,1972,NULL
34792,Fishbone,NULL,NULL,NULL,NULL
34793,Raindance Corporation,NULL,NULL,NULL,NULL
34794,Test Dept.,15,NULL,1981,NULL
34795,Coil,15,NULL,1982,NULL
34796,TVTV,4,NULL,1972,NULL
34797,Ulay,45,2,1943,NULL
34798,University Community Video,NULL,NULL,NULL,NULL
34799,Video Free America,NULL,NULL,NULL,NULL
34802,John Evan Hughes,NULL,2,NULL,NULL
34803,Marc Camille Chaimowicz,15,2,1946,NULL
34804,Shu Lea Cheang,109,1,1954,NULL
34805,Stevenson J. Palfi,4,2,1952,2005
34806,Doris Cross,4,NULL,1906,NULL
34807,Pierre Binggeli,NULL,NULL,NULL,NULL
34808,Jill Godmilow,NULL,NULL,NULL,NULL
34809,Joan La Barbara,4,1,1947,NULL
34810,Adam Friedman,NULL,2,NULL,NULL
34811,Akira Kurosaki,61,2,1937,NULL
34812,Alex Weil,4,2,1951,NULL
34813,Angel Velasco Shaw,4,1,1963,NULL
34814,Annabel Jankel,15,1,NULL,NULL
34816,Ardele Lister,20,1,1950,NULL
34817,Arthur Ginsberg,4,2,1941,NULL
34818,Ayumi Shino,61,1,1959,NULL
34819,Barbara Buckner,4,1,1950,NULL
34820,Bill Seaman,4,2,1956,NULL
34821,Bob Giraldi,4,2,1939,NULL
34822,Bob Sabiston,4,2,1967,NULL
34823,Branda Miller,4,1,1952,NULL
34824,Brice Dellsperger,43,2,1971,NULL
34825,Bruce Gowers,15,2,NULL,NULL
34826,Charlie Levi,NULL,2,NULL,NULL
34827,Chen Jue,NULL,NULL,NULL,NULL
34828,Chuck Statler,NULL,2,NULL,NULL
34829,Claude Beller,4,2,1945,NULL
34830,Colin Campbell,20,2,1942,2001
34831,Dale Hoyt,4,2,1961,NULL
34832,Daniel Reeves,4,2,1948,NULL
34833,David Hogan,NULL,2,NULL,NULL
34834,David Mallet,NULL,2,NULL,NULL
34835,Davidson Gigliotti,4,2,1939,NULL
34836,Dean Winkler,NULL,2,NULL,NULL
34837,Diane Bonder,4,1,1960,2006
34838,Dieter Meier,107,2,1945,NULL
34839,Dmitry Troitsky,93,2,1971,NULL
34840,Don Munroe,NULL,2,NULL,NULL
34841,Donigan Cumming,4,2,1947,NULL
34842,Elsa Cayo,88,1,1951,NULL
34843,Frank Gillette,4,2,1941,NULL
34844,Fred Simon,4,2,1945,NULL
34845,Gary Glassman,NULL,2,NULL,NULL
34846,Graeme Whifler,4,2,1951,NULL
34847,Gregg Bordowitz,4,2,1964,NULL
34848,Greg Durbin,4,2,1950,NULL
34849,Helen De Michiel,4,1,1953,NULL
34850,Hitoshi Nomura,61,2,1945,NULL
34851,Irit Batsry,58,1,1957,NULL
34852,James Byrne,4,2,1950,NULL
34853,Jane Veeder,4,1,1944,NULL
34854,Jean-Bernard Menoud,NULL,2,NULL,NULL
34855,Jeff Stein,NULL,2,NULL,NULL
34856,Jim Mulligan,NULL,2,NULL,NULL
34857,Joan Logue,4,1,1942,NULL
34858,Joe Dea,4,2,NULL,NULL
34859,John DeGraaf,NULL,2,NULL,NULL
34860,John Reilly,4,2,1939,NULL
34861,John Sanborn,4,2,1954,NULL
34862,Jon Alpert,4,2,1948,NULL
34863,Jud Yalkut,4,2,1938,2013
34864,Judith Barry,4,1,1949,NULL
34865,Jules Backus,4,2,1944,1996
34866,Keiko Tsuno,61,1,1944,NULL
34867,Ken Feingold,4,2,1952,NULL
34868,Ken Kobland,4,2,1946,NULL
34869,Kevin Godley,15,2,1945,NULL
34870,Kyoko Michishita,61,1,1942,NULL
34871,Lol Crème,15,2,1947,NULL
34872,Mao Kawaguchi,61,2,1951,NULL
34873,Mark Magill,4,2,1952,NULL
34874,Mary McFerran,4,1,NULL,NULL
34875,Matthew Geller,4,2,1954,NULL
34876,Michael Nesmith,4,2,1942,NULL
34877,Michael Shamberg,4,2,1945,NULL
34878,Michael Smith,4,2,1951,NULL
34879,Mickey McGowan,4,1,1946,NULL
34880,Mindy Faber,NULL,1,NULL,NULL
34881,Miranda July,4,1,1974,NULL
34882,Nancy Buchanan,4,1,1946,NULL
34883,Neil Goldberg,4,2,1963,NULL
34884,Norman Cohn,20,2,1946,NULL
34885,Olga Stolpovskaya,93,1,1969,NULL
34886,Paul Dougherty,4,2,1953,NULL
34887,Paul Harrison,15,2,1966,NULL
34888,Paul Ryan,4,2,1943,2013
34889,Peter Care,15,2,1953,NULL
34890,Péter Forgács,51,2,1950,NULL
34891,Philippe Gautier,NULL,2,NULL,NULL
34892,Phyllis Baldino,4,1,1956,NULL
34893,Pia Lindman,42,1,1965,NULL
34894,Pratibha Parmar,15,1,1955,NULL
34896,Ralph Hocking,15,2,1931,NULL
34897,Richard Foreman,4,2,1937,NULL
34898,Richard Lowenstein,7,2,1959,NULL
34899,Robert Farber,4,2,1948,1995
34900,Robert Withers,NULL,2,NULL,NULL
34901,Rocky Morton,15,2,1955,NULL
34902,Sadie Benning,4,1,1973,NULL
34904,Sandy McLeod,NULL,1,NULL,NULL
34906,Sherry Miller,NULL,1,NULL,NULL
34907,Shi Jian,24,2,1973,NULL
34908,Simone Forti,4,1,1935,NULL
34909,Skip Blumberg,4,2,1946,NULL
34910,Skip Sweeney,4,2,1946,NULL
34911,Spike Jonze,4,2,1969,NULL
34912,Stefan Moore,4,2,1944,NULL
34913,Stephen Beck,4,2,1950,NULL
34914,Stephen Laub,4,2,1945,NULL
34915,Steve Reinke,20,2,1963,NULL
34916,Stuart Marshall,15,2,1949,1993
34917,Stuart Sherman,4,2,1946,2001
34918,Susan Milano,NULL,1,NULL,NULL
34919,Teodoro Maus,75,2,1934,NULL
34920,Thierry Kuntzel,43,2,1948,2007
34921,Thomas Dolby,15,2,1958,NULL
34922,Toni Basil,4,1,1943,NULL
34923,Tsuneo Nakai,61,2,1947,NULL
34924,Ulrike Rosenbach,45,1,1943,NULL
34925,Vanalyne Green,4,1,1948,NULL
34926,"Victor Masayesva, Jr.",79,2,1951,NULL
34928,William Dear,20,2,1944,NULL
34929,Yasuo Shinohara,61,2,1952,NULL
34930,Zacharias Kunuk,20,2,1957,NULL
34931,Zbigniew Rybczynski,89,2,1949,NULL
34933,Mick Rock,15,2,1949,NULL
34934,Stanley Dorfman,NULL,2,NULL,NULL
34935,Jim Yukich,NULL,2,NULL,NULL
34936,Julien Temple,15,2,1953,NULL
34937,Tony Cokes,4,2,1956,NULL
34938,Tony Labat,4,2,1951,NULL
34939,Steve Barron,NULL,2,NULL,NULL
34940,Tim Pope,15,2,1956,NULL
34941,Carlota Schoolman,NULL,1,NULL,NULL
34943,Jean Baptises-Mondino,NULL,2,NULL,NULL
34944,Gus Van Sant,4,2,1952,NULL
34945,Rudi Dolezal,8,2,1958,NULL
34946,Hannes Rosacher,8,2,1952,NULL
34947,Mark Romanek,4,2,1959,NULL
34948,Matthew Rolston,4,2,NULL,NULL
34949,Sam Bayer,4,2,NULL,NULL
34950,Floria Sigismondi,59,1,NULL,NULL
34951,Dom + Nic,NULL,NULL,NULL,NULL
34952,Walter Stern,NULL,2,NULL,NULL
34953,Marcus Viner,NULL,2,NULL,NULL
34979,Louis Lafon,43,2,1870,1890
34990,Arista Records,NULL,NULL,1974,NULL
35002,Epic Records,NULL,NULL,1953,NULL
35022,Virgin Records,NULL,NULL,1972,NULL
35059,Typosophic Society,NULL,NULL,NULL,NULL
35060,Typosophes sans frontieres,NULL,NULL,NULL,NULL
35061,Malachi Farrell,57,2,1970,NULL
35062,Seamus Farrell,15,2,1965,NULL
35063,Filippo di Giovani,59,2,NULL,NULL
35064,Fernando Palma de Rodriguez,75,2,NULL,NULL
35066,Hans Gross,8,2,1847,1915
35067,Peter Singer,8,2,1810,1882
35069,Hanns Horbiger,8,2,1860,1931
35070,Otto E. Rossler,45,2,1940,NULL
35075,Efrain Almeida,14,2,1964,NULL
35076,Gerhard Grossing,8,2,1957,NULL
35080,Raimond Chaves,25,2,1963,NULL
35082,Gilda Mantilla,88,1,1967,NULL
35086,Margaret E. Knight,4,1,1838,1914
35105,Alfonso Bialetti,59,2,1888,1970
35115,Karl Elsener,107,NULL,1860,1918
35122,Heinz Gappmayr,8,2,1925,NULL
35129,"Bialetti Industrie Sp.A., Italy",NULL,NULL,1919,NULL
35130,Gertrud Fischbacher,8,1,1967,NULL
35134,Harrell Fletcher,4,2,1967,NULL
35135,Meubles TV,43,NULL,NULL,NULL
35143,Diller Scofidio + Renfro,NULL,NULL,1979,NULL
35145,Josephine Meckseper,45,1,1964,NULL
35152,Cao Guimarães,14,2,1965,NULL
35159,Cao Fei,24,1,1978,NULL
35162,David Lamelas,6,2,1946,NULL
35165,Brüder Rasch,45,NULL,NULL,NULL
35204,Batiste Madalena,4,2,1902,1988
35207,FXFOWLE,4,NULL,1978,NULL
35212,Shannon Ebner,4,1,1971,NULL
35225,Art Workers' Coalition,NULL,NULL,NULL,NULL
35251,Sergej Jensen,33,2,1973,NULL
35252,Aernout Mik,34,2,1962,NULL
35266,Harry Dodge,4,1,1966,NULL
35267,Stanya Kahn,4,1,1968,NULL
35270,Yui Kugimiya,61,1,1981,NULL
35282,Seher Shah,84,1,1975,NULL
35285,Walid Raad,68,2,1967,NULL
35288,Joachim Koester,33,2,1962,NULL
35295,Alex Hubbard,4,2,1975,NULL
35333,Beca Lipscombe,15,1,1973,NULL
35340,Amar Kanwar,53,2,1964,NULL
35343,Atelier,15,NULL,NULL,NULL
35353,José Resende,14,NULL,1945,NULL
35380,A. Lawrence Kocher,4,2,1885,1969
35392,Bani Abidi,84,1,1971,NULL
35399,Peter Roehr,45,2,1944,1968
35401,Magis SpA,NULL,NULL,1976,NULL
35406,Liza Béar,15,1,1955,NULL
35409,Jarbes Lopes,14,2,1964,NULL
35419,Martin Campbell,80,2,1943,NULL
35420,Bonnie Camplin,15,NULL,1970,NULL
35421,Enrico David,59,2,1966,NULL
35422,Alasdair Gray,97,NULL,1934,NULL
35423,Linder [Linda Sterling],15,1,1954,NULL
35425,Yeondoo Jung,NULL,2,NULL,NULL
35426,Patty Chang,4,1,1972,NULL
35427,David Kelley,4,2,1972,NULL
35429,Julian Jarrold,15,2,1960,NULL
35430,Joshua Marston,4,2,1968,NULL
35431,Robert Rodriguez,4,2,1968,NULL
35432,Frank Miller,4,2,1957,NULL
35433,Paul Auster,4,2,1947,NULL
35434,Robert Shaye,NULL,2,NULL,NULL
35435,Stephen Frears,15,2,1941,NULL
35436,Gavin Hood,NULL,2,NULL,NULL
35437,Roger Michell,NULL,2,NULL,NULL
35438,Ronald Bronstein,NULL,2,NULL,NULL
35439,Derek Jarman,15,2,1942,1994
35440,Pascale Ferran,43,1,1960,NULL
35448,Alexander Roitburd,116,2,1961,NULL
35449,Alix Pearlstein,4,1,1962,NULL
35450,Anne Ramsden,20,1,1952,NULL
35452,Barbara Hammann,45,1,1945,NULL
35453,Bernar Hébert,20,2,1961,NULL
35455,Bob Snyder,4,2,NULL,NULL
35460,Bruce Yonemoto,4,2,1949,NULL
35461,Norman Yonemoto,4,2,1946,2014
35462,Ou Ning,NULL,NULL,NULL,NULL
35463,Cara DeVito,4,1,1951,NULL
35465,Catalina Parra,23,1,1940,NULL
35466,Chris Cunningham,15,2,1970,NULL
35467,Aphex Twin,15,2,1971,NULL
35468,Claudia Von Alemann,45,1,1943,NULL
35469,CADA (Colectivo Acciones de Arte),23,NULL,1979,1985
35470,Daizaburo Harada,61,2,1956,NULL
35471,Haruhiko Shono,61,1,1960,NULL
35472,Dan Sandin,4,2,1942,NULL
35473,Danièle Nyst,11,1,1942,1998
35474,Jacques Louis Nyst,11,2,1942,1995
35475,Danielle Jaeggi,107,1,1945,NULL
35476,David Blair,NULL,2,NULL,NULL
35477,David Claerbout,11,2,1969,NULL
35478,David Cort,4,2,1935,NULL
35479,Deanna Kamiel,20,1,NULL,NULL
35480,Dennis Day,20,2,1960,NULL
35482,Dimitrije Martinovic,122,2,1951,NULL
35483,Disarmament Video Survey Collection,NULL,NULL,NULL,NULL
35484,Donald Fagen,4,2,1948,NULL
35485,Doug Hall,4,2,1944,NULL
35486,Doug Melnyck,20,2,1952,NULL
35487,Wim T Schippers,34,2,1942,NULL
35496,Yoko Maruyama,NULL,1,NULL,NULL
35497,Karen Ranucci,NULL,1,NULL,NULL
35498,Victor Sanchez,NULL,2,NULL,NULL
35499,Duan Jinchuan,24,1,1962,NULL
35500,Ed Bowes,4,2,1944,NULL
35501,Edward Rankus,4,2,1953,NULL
35502,Elizabeth van der Zaag,20,1,1952,NULL
35503,Ellen Spiro,4,1,1964,NULL
35504,Enrique Aguerre,117,2,1964,NULL
35505,Eric Metcalfe,20,2,1940,NULL
35506,Ernest Gusella,20,2,1941,NULL
35507,Francesc Torres,104,2,1948,NULL
35508,Fujiko Nakaya,61,1,1933,NULL
35509,Hakudo Kobayashi,61,2,1944,NULL
35510,Gabor Body,51,2,1946,1985
35511,Garth Jennings,15,2,1972,NULL
35512,R.E.M.,NULL,NULL,NULL,NULL
35513,Gloria Camiruaga,23,1,1940,2006
35514,Pablo Lavin,23,2,1948,NULL
35515,Gusztáv Hámos,51,2,1955,NULL
35516,Guy Ben-Ner,58,2,1969,NULL
35517,Hans Breder,45,2,1935,NULL
35518,Hironori Terai,61,2,1961,NULL
35519,Hitoshi Takekiyo,61,2,1967,NULL
35520,Ian Breakwell,15,2,1943,2005
35522,Beryl Korot,4,1,1945,NULL
35523,Jan Peacock,20,1,1955,NULL
35524,Jean Carlomusto,4,1,1959,NULL
35525,Jean-Baptiste Mondino,43,2,1949,NULL
35526,Jeanette Reinhardt,20,1,1954,NULL
35529,Jöelle de la Casinière,43,1,1944,NULL
35530,John Adams,15,2,1953,NULL
35531,Jorge Furtado,14,2,1959,NULL
35532,Julie Gustafson,4,1,1949,NULL
35534,Jun Okazaki,61,2,1956,NULL
35535,Emi Segawa,61,1,1959,1982
35537,Kathy High,4,1,1954,NULL
35538,Katsuhiro Yamaguchi,61,2,1928,NULL
35539,Katsuya Taka,61,2,1963,NULL
35540,Keigo Yamamoto,61,2,1936,NULL
35541,Kit Galloway,4,2,NULL,NULL
35542,Sherrie Rabinowitz,4,1,NULL,NULL
35543,Klaudia Kemper,23,1,1966,NULL
35544,Klaus vom Bruch,45,2,1952,NULL
35545,Heike-Melba Fendel,45,1,1961,NULL
35546,Ko Nakajima,61,2,1941,NULL
35547,Koen Theys,11,2,1963,NULL
35548,Kumiko Kushiyama,61,1,1959,NULL
35549,Kunio Noda,61,2,1962,NULL
35550,Laura Cottingham,4,1,1959,NULL
35551,Li Hong,24,1,1941,NULL
35552,Liang Yue,24,1,1979,NULL
35553,Linda Goode Bryant,4,1,1949,NULL
35554,Laura Poitras,4,1,1964,NULL
35555,Kim Tomczak,20,2,1952,NULL
35557,Lu Chunsheng,24,1,1966,NULL
35558,Luc Bourdon,20,2,NULL,NULL
35561,Lyn Blumenthal,4,1,1949,1988
35562,Carole Klonarides,NULL,1,NULL,NULL
35563,Madelon Hooykaas,34,1,1942,NULL
35564,Elsa Stansfield,97,1,1945,2004
35565,Makoto Shinkai,NULL,NULL,NULL,NULL
35566,Marcela Poch,23,1,1964,NULL
35567,Marcelo Tas,14,2,1959,NULL
35568,Fernando Meirelles,14,2,1955,NULL
35569,Margaret Moores,20,1,NULL,NULL
35570,Max Almy,4,1,1948,NULL
35571,Maxi Cohen,4,1,1949,NULL
35573,Melodie McDaniel,NULL,1,NULL,NULL
35574,Michael Klier,31,2,1943,NULL
35575,Michel Gondry,43,2,1963,NULL
35576,Olivier Gondry,43,2,NULL,NULL
35577,Michelle Parkerson,4,1,NULL,NULL
35578,Morihiro Wada,61,2,1947,2007
35579,Nan Hoover,4,1,1931,2008
35580,Naoko Karotsuka,61,1,NULL,NULL
35581,Naoko Tosa,61,1,1961,NULL
35582,Nelson Henricks,20,2,1963,NULL
35583,Nestor Olhagaray,23,2,1946,NULL
35584,New Orleans Video Access Center,NULL,NULL,NULL,NULL
35585,Andy Kolker,NULL,2,NULL,NULL
35586,Louis Alvarez,NULL,2,NULL,NULL
35587,Nobuhiro Kawanaka,61,2,1941,NULL
35588,Noriyuki Okuda,61,2,1940,NULL
35591,Optic Nerve,NULL,NULL,NULL,NULL
35592,Lynn Adler,NULL,1,NULL,NULL
35593,Bill Bradbury,NULL,2,NULL,NULL
35594,Osamu Nagata,61,2,1950,NULL
35597,Dimitri Devyatkin,4,2,1949,NULL
35599,Paul Wong,20,2,1954,NULL
35600,Paulette Phillips,20,1,1956,NULL
35601,Geoffrey Shea,20,2,1958,NULL
35602,Philip G. Atwell,4,2,NULL,NULL
35603,Dr. Dre,4,2,1965,NULL
35604,Philip Virus,45,2,1971,NULL
35605,Alec Empire,45,2,1972,NULL
35608,Rafael França,14,2,1957,1991
35609,Robert Morin,20,2,1949,NULL
35610,Roman Coppola,4,2,1965,NULL
35611,Roman Maskalev,66,2,1977,NULL
35612,Maxim Boronilov,66,2,1980,NULL
35613,Ros Barron,4,1,1933,NULL
35615,Sachiko Hamada,NULL,1,NULL,NULL
35616,Scott Sinkler,NULL,2,NULL,NULL
35617,Dalibor Martinis,28,2,1947,NULL
35618,Sara Diamond,4,1,1954,NULL
35620,Satoshi Ono,61,2,1977,NULL
35622,Shoichiro Azuma,61,2,1957,NULL
35623,Shuntaro Tanikawa,61,2,1931,NULL
35624,Shuji Terayama,61,2,1935,1983
35625,Ween,NULL,NULL,NULL,NULL
35626,Steve Fagin,4,2,1946,NULL
35627,Susan Rynard,20,1,1961,NULL
35628,Takahiko Imura,NULL,NULL,NULL,NULL
35629,Tetsuo Mizuno,61,2,1948,NULL
35630,Tim Hope,NULL,2,NULL,NULL
35631,King Biscuit Time,NULL,NULL,NULL,NULL
35632,Tirtza Even,58,1,1963,NULL
35633,Tom Sherman,20,2,1947,NULL
35634,Tsurumaki Kazuya,61,2,1966,NULL
35635,Vern Hume,20,2,1956,NULL
35636,Victor Huey,NULL,2,NULL,NULL
35637,Victor Lopes,14,2,NULL,NULL
35638,Vincent Carelli,14,2,1953,NULL
35639,Wang Jianwei,24,2,1958,NULL
35641,Xu Zhen,24,2,1977,NULL
35642,Yang Zhenzhong,24,2,1968,NULL
35643,Yau Ching,24,1,1966,NULL
35644,Yoshiyuki Tomino,61,2,1941,NULL
35645,Zhang Yuan,24,1,1963,NULL
35646,Chi Jian,NULL,2,NULL,NULL
35647,Zhou Xiaohu,NULL,2,NULL,NULL
35660,Vega Films,NULL,NULL,NULL,NULL
35672,Bick Productions,NULL,NULL,NULL,NULL
35697,Perry Hoberman,4,2,1954,NULL
35716,Sibylle Bergemann,45,1,1941,2010
35717,Anita Thacher,NULL,1,NULL,NULL
35728,Willem de Ridder,34,2,1939,NULL
35733,German Bobe,23,2,1963,NULL
35734,Video Information Center,NULL,NULL,NULL,NULL
35744,deepdesign,NULL,NULL,1995,NULL
35745,"Tecnodelta S.p.A., Italy",NULL,NULL,NULL,NULL
35746,Ivy Rutzky,NULL,NULL,NULL,NULL
35796,Henry Flynt,4,2,1940,NULL
35811,James Victore,4,2,1962,NULL
35817,Esther Bubley,4,1,1921,1998
35850,Elias Hjörleifsson,52,NULL,1945,2001
35858,Patrick Blackwell,NULL,NULL,NULL,NULL
35865,ACT UP (AIDS Coalition to Unleash Power),4,NULL,NULL,NULL
35866,Matteo Bazzicalupo,59,2,1966,NULL
35867,Raffaella Mangiarotti,59,1,1965,NULL
35873,Clemens Weisshaar,45,2,1977,NULL
35874,Christoph Weisshaar,45,2,1980,NULL
35875,Charles Martin,43,2,1884,1934
35890,Joseph Charles Parker,NULL,NULL,1924,NULL
35895,Alfred Choubrac,43,2,1853,1902
35898,Jorre van Ast,34,2,1980,NULL
35902,Tabaimo,61,1,1975,NULL
35906,Lotty Rosenfeld,23,1,1943,NULL
35907,Eder Santos,14,2,1960,NULL
35908,Alan Scarritt,4,2,1945,NULL
35909,Sandra Llano-Mejia,25,1,1951,NULL
35910,Alex Poruchnyk,NULL,2,NULL,NULL
35911,Diane Poitras,NULL,1,NULL,NULL
35912,Rita Myers,4,1,1947,NULL
35913,Margarita D'Amico,NULL,1,NULL,NULL
35914,Manuel Manzano,NULL,2,NULL,NULL
35916,Marc Paradis,NULL,2,NULL,NULL
35917,François Girard,20,2,1963,NULL
35925,Alexander Isley,4,2,1961,NULL
35934,"bv Koninklijke van Kempen & Begeer, The Netherlands",NULL,NULL,NULL,NULL
35938,Diamond Match Company,NULL,NULL,NULL,NULL
35953,Silvia Bächli,107,1,1956,NULL
35954,One Off Ltd.,NULL,NULL,NULL,NULL
35969,Barkow Leibinger Architects,NULL,NULL,1993,NULL
35971,Frank Barkow,4,2,1957,NULL
35972,Regine Leibinger,45,1,1963,NULL
35975,Blake Rayne,4,2,1969,NULL
35977,Christian Jankowski,45,2,1968,NULL
35980,Gedi Sibony,4,2,1973,NULL
35982,Jordi Canudas,104,2,1975,NULL
35983,Metalarte,NULL,NULL,1932,NULL
35986,Klara Liden,106,1,1979,NULL
35987,Lutz Mommartz,45,2,1934,NULL
35989,Andrei Monastyrski,93,2,1949,NULL
35990,The Collective Actions Group,NULL,NULL,NULL,NULL
35991,Susanne Bier,33,1,1960,NULL
35992,Bent Hamer,83,2,1956,NULL
35993,Daniel Burman,6,2,1973,NULL
35994,Patrice Chéreau,43,2,1944,NULL
36000,Keith Fulton,4,2,1965,NULL
36001,Louis Pepe,4,2,1966,NULL
36002,Lars von Trier,33,2,1956,NULL
36003,Patrice Leconte,43,2,1947,NULL
36004,Hirokazu Koreeda,61,2,1962,NULL
36005,Hans-Christian Schmid,45,2,1965,NULL
36006,Cédric Klapisch,43,2,1961,NULL
36007,Hans Weingartner,8,2,1970,NULL
36008,Guy Maddin,20,2,1956,NULL
36009,Ken Loach,15,2,1936,NULL
36010,Lukas Moodysson,106,2,1969,NULL
36011,Kevin Macdonald,97,2,1967,NULL
36012,Michael Cuesta,4,2,1963,NULL
36013,Alfonso Cuaron,75,2,1961,NULL
36016,Jim Gaylord,4,2,1974,NULL
36025,Richard Tipping,7,2,1949,NULL
36051,Robin Day,15,2,1915,2010
36070,Dean Lubensky,4,NULL,1966,NULL
36077,Judit Reigl,51,1,1923,NULL
36090,Feng Mengbo,24,2,1966,NULL
36091,Kram/Weisshaar,NULL,NULL,2002,NULL
36116,Rudolf Baschant,45,2,1897,1955
36123,Moris (Israel Meza Moreno),75,2,1978,NULL
36155,Tim Burton,4,2,1958,NULL
36157,Henry Selick,4,NULL,1952,NULL
36203,Edizioni Brogi,59,NULL,1860,1929
36204,Carlo Brogi,59,2,1850,1925
36206,H. William Tupper,4,NULL,NULL,NULL
36218,Pach Brothers,4,NULL,1867,1947
36236,Olaf Martin Peder Væring,83,2,1837,1906
36251,Peter Downsbrough,4,2,1940,NULL
36254,Robert H. Bergman,4,2,1944,NULL
36259,Paul Gavarni,43,2,1804,1866
36267,Adolf Fassbender,4,2,1884,1980
36310,Dr. Arvid Gutschow,45,2,1900,1984
36315,Adrien Tournachon,43,2,1825,1903
36363,Matt Connors,4,2,1973,NULL
36415,Beatriz González,25,1,1938,NULL
36422,Francesco Cangiullo,59,2,1884,1977
36433,Ingrid Wiener,8,1,1942,NULL
36442,Frank Lupo,4,2,1950,NULL
36443,Daniel Rowen,4,2,1953,2009
36444,New York Architects,NULL,NULL,1984,1994
36471,Alison Knowles,4,1,1933,NULL
36476,John Moffat,97,2,1819,1894
36500,Robert Mallet-Stevens,43,2,1886,1945
36505,Sue de Beer,4,1,1973,NULL
36511,Shay Alkalay,58,2,1976,NULL
36533,Jonathan Runcio,20,2,1977,NULL
36541,Lene Berg,83,1,1965,NULL
36548,Rosa Loy,45,1,1958,NULL
36550,Zachary Wollard,4,2,1974,NULL
36589,Mihály Biró,51,2,1886,1949
36597,Unknown Artist,15,NULL,NULL,NULL
36605,Amy Granat,4,1,1976,NULL
36606,Andrea Modica,4,1,1960,NULL
36607,Toshiko Okanoue,61,1,1928,NULL
36614,Julian Rosefeldt,45,2,1965,NULL
36615,Guido van der Werve,34,2,1977,NULL
36617,Edith Dekyndt,11,1,1960,NULL
36619,Tomas Saraceno,6,2,1973,NULL
36649,Fluxus Collective,NULL,NULL,NULL,NULL
36651,BBB Bonacina,NULL,NULL,NULL,NULL
36686,Ron Costley,15,NULL,NULL,NULL
36687,Peter Lyle,NULL,NULL,NULL,NULL
36688,John Andrew,NULL,NULL,NULL,NULL
36690,Carl Heideken,NULL,NULL,NULL,NULL
36721,Grete Lihotzky,8,1,1897,2000
36724,Walter O. Grimm,45,2,1894,1919
36726,Georg Tappert,45,2,1880,1957
36727,Karl Jacob Hirsch,45,2,1892,1952
36730,Josef Achmann,45,2,1885,1958
36752,Georg Alexander Mathéy,45,2,1884,1968
36765,Willi Zierath,45,2,1890,1938
36776,Aloys Wach,8,2,1892,1940
36779,Irwin Gershen,NULL,2,NULL,NULL
36781,Grete Stern,6,1,1904,1999
36806,John Wood,15,2,1969,NULL
36808,Osiah Masekoameng,103,2,NULL,NULL
36828,Charlemagne Palestine,NULL,NULL,NULL,NULL
36834,Anna Halprin,4,NULL,NULL,1920
36856,Kinya Tagawa,61,2,1976,NULL
36879,Toshio Iwai,61,2,1962,NULL
36881,Noémi Raymond,4,1,1889,1980
36882,F. Schumacher & Co,NULL,NULL,1889,NULL
36892,Song Dong,24,2,1966,NULL
36921,Auguste Belloc,43,2,1800,1867
36922,Paul-Marcellin Berthier,43,2,1822,1912
36924,Alphonse Bertillon,43,2,1853,1914
36925,Eugène Constant,43,2,1840,1879
36926,Louis-Joseph Deflube,43,2,1797,1884
36927,Frédéric A. Flacheron,43,2,1813,1883
36928,André Giroux,43,2,1801,1879
36929,Paul Henry,43,2,1848,1902
36930,Auguste Vacquerie,43,2,1819,1895
36931,Louis Adolphe Humbert de Molard,43,2,1800,1874
36932,Jean-Charles Langlois,43,2,1789,1870
36939,Bengt af Klintberg,106,2,1938,NULL
36940,Eric Andersen,33,2,1940,NULL
36941,Sylvano Bussotti,59,2,1931,NULL
36942,Henning Christiansen,33,2,1932,2008
36943,Giuseppe Chiari,59,2,1926,2007
36944,Philip Corner,4,2,1933,NULL
36946,Hi Red Center,NULL,NULL,1963,1964
36947,Toshi Ichiyanagi,61,2,1933,NULL
36948,Terry Jennings,4,2,1940,1981
36949,György Sándor Ligeti,8,2,1923,2006
36950,Yoriaki Matsudaira,61,2,1931,NULL
36951,Pierre Mercure,20,2,1927,1966
